"station_id","station_name","date","year","month","highest","mhhw","mhw","msl","mtl","mlw","mllw","dtl","gt","mn","dhq","dlq","hwi","lwi","lowest","inferred"
8726520,"St. Petersburg",1988-11-01,1988,11,2.262,1.747,1.676,1.426,1.43,1.18,1.049,1.399,0.698,0.497,0.07,0.134,NA,NA,0.774,0
8726520,"St. Petersburg",1988-12-01,1988,12,1.875,1.588,1.518,1.295,1.286,1.052,0.933,1.259,0.652,0.466,0.07,0.119,NA,NA,0.78,0
8726520,"St. Petersburg",1989-01-01,1989,1,1.85,1.637,1.564,1.323,1.308,1.052,0.969,1.305,0.664,0.512,0.073,0.079,NA,NA,0.765,0
8726520,"St. Petersburg",1989-02-01,1989,2,1.884,1.649,1.558,1.317,1.295,1.036,0.942,1.295,0.707,0.521,0.091,0.091,NA,NA,0.786,0
8726520,"St. Petersburg",1989-03-01,1989,3,1.902,1.698,1.612,1.366,1.341,1.07,0.985,1.341,0.713,0.543,0.085,0.082,NA,NA,0.753,0
8726520,"St. Petersburg",1989-04-01,1989,4,1.838,1.676,1.615,1.344,1.341,1.064,0.954,1.317,0.725,0.552,0.061,0.11,NA,NA,0.683,0
8726520,"St. Petersburg",1989-05-01,1989,5,1.963,1.698,1.603,1.356,1.35,1.094,0.969,1.332,0.728,0.509,0.091,0.125,NA,NA,0.765,0
8726520,"St. Petersburg",1989-06-01,1989,6,2.137,1.835,1.728,1.478,1.469,1.21,1.079,1.457,0.756,0.518,0.107,0.131,NA,NA,0.869,0
8726520,"St. Petersburg",1989-07-01,1989,7,1.999,1.838,1.743,1.463,1.451,1.161,1.061,1.451,0.777,0.582,0.094,0.101,NA,NA,0.939,0
8726520,"St. Petersburg",1989-08-01,1989,8,1.935,1.844,1.74,1.49,1.484,1.228,1.128,1.487,0.716,0.509,0.107,0.101,NA,NA,0.954,0
8726520,"St. Petersburg",1989-09-01,1989,9,1.975,1.829,1.768,1.524,1.518,1.271,1.195,1.512,0.634,0.497,0.061,0.076,NA,NA,0.945,0
8726520,"St. Petersburg",1989-10-01,1989,10,2.006,1.713,1.655,1.426,1.42,1.183,1.064,1.39,0.652,0.475,0.058,0.119,NA,NA,0.668,0
8726520,"St. Petersburg",1989-11-01,1989,11,2.076,1.713,1.643,1.39,1.393,1.14,0.991,1.353,0.725,0.506,0.07,0.149,NA,NA,0.539,0
8726520,"St. Petersburg",1989-12-01,1989,12,2.103,1.585,1.509,1.241,1.244,0.978,0.844,1.216,0.741,0.53,0.076,0.134,NA,NA,0.332,0
8726520,"St. Petersburg",1990-01-01,1990,1,1.856,1.594,1.494,1.237,1.219,0.942,0.847,1.222,0.747,0.552,0.104,0.094,NA,NA,0.561,0
8726520,"St. Petersburg",1990-02-01,1990,2,1.868,1.628,1.521,1.271,1.253,0.985,0.908,1.268,0.719,0.539,0.107,0.073,NA,NA,0.677,0
8726520,"St. Petersburg",1990-03-01,1990,3,2.042,1.737,1.661,1.393,1.387,1.113,1.015,1.375,0.725,0.549,0.076,0.098,NA,NA,0.64,0
8726520,"St. Petersburg",1990-04-01,1990,4,2.07,1.695,1.615,1.359,1.341,1.07,0.981,1.338,0.713,0.546,0.079,0.088,NA,NA,0.805,0
8726520,"St. Petersburg",1990-05-01,1990,5,2.097,1.798,1.71,1.46,1.457,1.201,1.07,1.433,0.725,0.506,0.088,0.131,NA,NA,0.893,0
8726520,"St. Petersburg",1990-06-01,1990,6,2.012,1.759,1.64,1.411,1.408,1.173,1.024,1.39,0.735,0.466,0.119,0.152,NA,NA,0.841,0
8726520,"St. Petersburg",1990-07-01,1990,7,2.009,1.789,1.695,1.442,1.439,1.183,1.07,1.43,0.722,0.512,0.094,0.116,NA,NA,0.902,0
8726520,"St. Petersburg",1990-08-01,1990,8,1.972,1.826,1.75,1.484,1.481,1.21,1.116,1.472,0.71,0.536,0.076,0.094,NA,NA,0.92,0
8726520,"St. Petersburg",1990-09-01,1990,9,1.887,1.771,1.686,1.451,1.445,1.207,1.097,1.433,0.671,0.479,0.085,0.11,NA,NA,0.942,0
8726520,"St. Petersburg",1990-10-01,1990,10,2.073,1.747,1.679,1.457,1.457,1.234,1.113,1.43,0.637,0.445,0.07,0.122,NA,NA,0.942,0
8726520,"St. Petersburg",1990-11-01,1990,11,2.076,1.762,1.67,1.442,1.442,1.21,1.052,1.405,0.71,0.46,0.091,0.158,NA,NA,0.552,0
8726520,"St. Petersburg",1990-12-01,1990,12,2.1,1.689,1.579,1.335,1.32,1.061,0.933,1.311,0.753,0.518,0.107,0.128,NA,NA,0.604,0
8726520,"St. Petersburg",1991-01-01,1991,1,2.091,1.731,1.628,1.375,1.353,1.079,0.991,1.362,0.741,0.546,0.107,0.088,NA,NA,0.808,0
8726520,"St. Petersburg",1991-02-01,1991,2,1.917,1.606,1.518,1.274,1.265,1.012,0.924,1.265,0.686,0.506,0.088,0.088,NA,NA,0.661,0
8726520,"St. Petersburg",1991-03-01,1991,3,2.161,1.676,1.615,1.353,1.359,1.1,0.994,1.335,0.683,0.515,0.061,0.107,NA,NA,0.671,0
8726520,"St. Petersburg",1991-04-01,1991,4,1.951,1.713,1.634,1.402,1.393,1.152,1.042,1.378,0.671,0.482,0.079,0.11,NA,NA,0.771,0
8726520,"St. Petersburg",1991-05-01,1991,5,2.042,1.829,1.731,1.475,1.475,1.216,1.085,1.457,0.744,0.515,0.098,0.131,NA,NA,0.96,0
8726520,"St. Petersburg",1991-06-01,1991,6,2.009,1.783,1.667,1.426,1.414,1.161,1.039,1.411,0.744,0.509,0.116,0.119,NA,NA,0.884,0
8726520,"St. Petersburg",1991-07-01,1991,7,2.027,1.817,1.716,1.466,1.466,1.216,1.103,1.46,0.713,0.5,0.098,0.113,NA,NA,0.93,0
8726520,"St. Petersburg",1991-08-01,1991,8,1.972,1.807,1.722,1.463,1.46,1.198,1.097,1.454,0.71,0.524,0.085,0.101,NA,NA,0.887,0
8726520,"St. Petersburg",1991-09-01,1991,9,1.966,1.826,1.747,1.503,1.494,1.241,1.137,1.481,0.689,0.506,0.079,0.104,NA,NA,0.957,0
8726520,"St. Petersburg",1991-10-01,1991,10,1.993,1.771,1.695,1.469,1.457,1.219,1.106,1.439,0.664,0.475,0.076,0.113,NA,NA,0.89,0
8726520,"St. Petersburg",1991-11-01,1991,11,1.948,1.698,1.618,1.39,1.399,1.177,1.021,1.359,0.677,0.442,0.079,0.155,NA,NA,0.482,0
8726520,"St. Petersburg",1991-12-01,1991,12,1.902,1.622,1.551,1.28,1.283,1.015,0.896,1.259,0.725,0.536,0.07,0.119,NA,NA,0.518,0
8726520,"St. Petersburg",1992-01-01,1992,1,2.006,1.661,1.561,1.314,1.295,1.027,0.936,1.298,0.725,0.533,0.101,0.091,NA,NA,0.692,0
8726520,"St. Petersburg",1992-02-01,1992,2,2.051,1.679,1.585,1.338,1.335,1.085,0.972,1.326,0.707,0.5,0.094,0.113,NA,NA,0.786,0
8726520,"St. Petersburg",1992-03-01,1992,3,1.856,1.564,1.503,1.265,1.256,1.006,0.927,1.247,0.637,0.497,0.061,0.079,NA,NA,0.753,0
8726520,"St. Petersburg",1992-04-01,1992,4,1.981,1.64,1.554,1.323,1.308,1.061,0.975,1.308,0.664,0.494,0.085,0.085,NA,NA,0.838,0
8726520,"St. Petersburg",1992-05-01,1992,5,1.887,1.695,1.594,1.353,1.356,1.122,0.969,1.332,0.722,0.472,0.101,0.152,NA,NA,0.789,0
8726520,"St. Petersburg",1992-06-01,1992,6,2.07,1.841,1.719,1.487,1.466,1.213,1.085,1.463,0.753,0.506,0.119,0.125,NA,NA,0.872,0
8726520,"St. Petersburg",1992-07-01,1992,7,1.978,1.765,1.655,1.411,1.411,1.167,1.018,1.39,0.744,0.488,0.11,0.149,NA,NA,0.875,0
8726520,"St. Petersburg",1992-08-01,1992,8,2.103,1.774,1.689,1.433,1.423,1.158,1.073,1.423,0.701,0.53,0.085,0.088,NA,NA,0.664,0
8726520,"St. Petersburg",1992-09-01,1992,9,1.865,1.765,1.692,1.463,1.463,1.234,1.113,1.439,0.655,0.46,0.073,0.122,NA,NA,1.027,0
8726520,"St. Petersburg",1992-10-01,1992,10,2.32,1.835,1.737,1.524,1.512,1.286,1.167,1.5,0.671,0.451,0.098,0.119,NA,NA,0.972,0
8726520,"St. Petersburg",1992-11-01,1992,11,2.027,1.692,1.591,1.387,1.384,1.18,1.015,1.353,0.677,0.415,0.098,0.165,NA,NA,0.686,0
8726520,"St. Petersburg",1992-12-01,1992,12,1.881,1.658,1.554,1.335,1.332,1.109,0.972,1.317,0.686,0.442,0.104,0.137,NA,NA,0.802,0
8726520,"St. Petersburg",1993-01-01,1993,1,1.932,1.686,1.591,1.341,1.332,1.073,0.991,1.338,0.695,0.518,0.091,0.082,NA,NA,0.832,0
8726520,"St. Petersburg",1993-02-01,1993,2,2.051,1.679,1.588,1.35,1.347,1.106,1.006,1.341,0.677,0.482,0.091,0.104,NA,NA,0.719,0
8726520,"St. Petersburg",1993-03-01,1993,3,2.603,1.628,1.524,1.286,1.253,0.981,0.911,1.271,0.716,0.543,0.104,0.07,NA,NA,0.552,0
8726520,"St. Petersburg",1993-04-01,1993,4,2.009,1.664,1.573,1.329,1.326,1.079,0.957,1.311,0.707,0.494,0.091,0.122,NA,NA,0.689,0
8726520,"St. Petersburg",1993-05-01,1993,5,1.926,1.722,1.622,1.387,1.384,1.143,1.018,1.372,0.707,0.479,0.101,0.125,NA,NA,0.808,0
8726520,"St. Petersburg",1993-06-01,1993,6,1.881,1.737,1.603,1.381,1.381,1.158,1.003,1.369,0.735,0.445,0.134,0.158,NA,NA,0.844,0
8726520,"St. Petersburg",1993-07-01,1993,7,1.868,1.725,1.622,1.384,1.378,1.137,1.009,1.369,0.716,0.485,0.107,0.128,NA,NA,0.856,0
8726520,"St. Petersburg",1993-08-01,1993,8,1.911,1.768,1.664,1.423,1.417,1.17,1.067,1.417,0.701,0.494,0.104,0.104,NA,NA,0.981,0
8726520,"St. Petersburg",1993-09-01,1993,9,1.923,1.771,1.707,1.463,1.46,1.213,1.125,1.448,0.646,0.494,0.061,0.088,NA,NA,0.991,0
8726520,"St. Petersburg",1993-10-01,1993,10,2.198,1.804,1.725,1.509,1.503,1.28,1.161,1.481,0.643,0.445,0.079,0.119,NA,NA,0.981,0
8726520,"St. Petersburg",1993-11-01,1993,11,1.963,1.664,1.573,1.353,1.353,1.137,0.96,1.314,0.704,0.436,0.091,0.177,NA,NA,0.716,0
8726520,"St. Petersburg",1993-12-01,1993,12,1.999,1.661,1.573,1.341,1.341,1.109,0.96,1.311,0.701,0.463,0.088,0.149,NA,NA,0.689,0
8726520,"St. Petersburg",1994-01-01,1994,1,1.859,1.567,1.524,1.241,1.258,0.991,0.875,1.221,0.692,0.533,0.043,0.116,NA,NA,0.482,0
8726520,"St. Petersburg",1994-02-01,1994,2,1.92,1.617,1.52,1.287,1.278,1.036,0.943,1.28,0.674,0.484,0.097,0.093,NA,NA,0.677,0
8726520,"St. Petersburg",1994-03-01,1994,3,1.987,1.653,1.576,1.346,1.339,1.101,1.005,1.329,0.648,0.475,0.077,0.096,NA,NA,0.57,0
8726520,"St. Petersburg",1994-04-01,1994,4,1.881,1.691,1.614,1.364,1.366,1.118,1.005,1.348,0.686,0.496,0.077,0.113,NA,NA,0.789,0
8726520,"St. Petersburg",1994-05-01,1994,5,1.987,1.704,1.586,1.374,1.375,1.163,1.004,1.354,0.7,0.423,0.118,0.159,NA,NA,0.884,0
8726520,"St. Petersburg",1994-06-01,1994,6,1.939,1.737,1.618,1.4,1.398,1.178,1.038,1.387,0.699,0.44,0.119,0.14,NA,NA,0.93,0
8726520,"St. Petersburg",1994-07-01,1994,7,1.914,1.759,1.651,1.425,1.417,1.182,1.079,1.419,0.68,0.469,0.108,0.103,NA,NA,0.899,0
8726520,"St. Petersburg",1994-08-01,1994,8,1.89,1.777,1.689,1.467,1.465,1.241,1.132,1.454,0.645,0.448,0.088,0.109,NA,NA,1.021,0
8726520,"St. Petersburg",1994-09-01,1994,9,1.868,1.789,1.718,1.494,1.492,1.266,1.155,1.472,0.634,0.452,0.071,0.111,NA,NA,0.978,0
8726520,"St. Petersburg",1994-10-01,1994,10,2.073,1.783,1.716,1.508,1.506,1.296,1.164,1.474,0.619,0.42,0.067,0.132,NA,NA,0.994,0
8726520,"St. Petersburg",1994-11-01,1994,11,1.954,1.702,1.612,1.409,1.409,1.205,1.051,1.377,0.651,0.407,0.09,0.154,6.96,0.63,0.78,0
8726520,"St. Petersburg",1994-12-01,1994,12,2.048,1.713,1.605,1.378,1.378,1.151,0.988,1.351,0.725,0.454,0.108,0.163,NA,NA,0.789,0
8726520,"St. Petersburg",1995-01-01,1995,1,1.99,1.648,1.532,1.303,1.295,1.058,0.935,1.292,0.713,0.474,0.116,0.123,NA,NA,0.719,0
8726520,"St. Petersburg",1995-02-01,1995,2,1.737,1.522,1.446,1.2,1.202,0.958,0.874,1.198,0.648,0.488,0.076,0.084,NA,NA,0.604,0
8726520,"St. Petersburg",1995-03-01,1995,3,1.786,1.632,1.566,1.324,1.328,1.09,0.988,1.31,0.644,0.476,0.066,0.102,NA,NA,0.536,0
8726520,"St. Petersburg",1995-04-01,1995,4,1.952,1.692,1.624,1.411,1.405,1.185,1.074,1.383,0.618,0.439,0.068,0.111,NA,NA,0.874,0
8726520,"St. Petersburg",1995-05-01,1995,5,1.971,1.78,1.676,1.459,1.46,1.244,1.098,1.439,0.682,0.432,0.104,0.146,NA,NA,0.913,0
8726520,"St. Petersburg",1995-06-01,1995,6,2.177,1.781,1.64,1.424,1.414,1.188,1.059,1.42,0.722,0.452,0.141,0.129,NA,NA,0.845,0
8726520,"St. Petersburg",1995-07-01,1995,7,2.091,1.792,1.686,1.455,1.451,1.216,1.103,1.448,0.689,0.47,0.106,0.113,NA,NA,0.972,0
8726520,"St. Petersburg",1995-08-01,1995,8,2.204,1.904,1.812,1.589,1.585,1.357,1.249,1.577,0.655,0.455,0.092,0.108,NA,NA,1.094,0
8726520,"St. Petersburg",1995-09-01,1995,9,2.063,1.906,1.84,1.605,1.607,1.373,1.264,1.585,0.642,0.467,0.066,0.109,NA,NA,1.091,0
8726520,"St. Petersburg",1995-10-01,1995,10,2.42,1.858,1.797,1.577,1.583,1.37,1.23,1.544,0.628,0.427,0.061,0.14,NA,NA,0.844,0
8726520,"St. Petersburg",1995-11-01,1995,11,2.042,1.699,1.616,1.392,1.395,1.173,1.037,1.368,0.662,0.443,0.083,0.136,NA,NA,0.674,0
8726520,"St. Petersburg",1995-12-01,1995,12,2.036,1.667,1.549,1.344,1.343,1.137,0.982,1.325,0.685,0.412,0.118,0.155,NA,NA,0.637,0
8726520,"St. Petersburg",1996-01-01,1996,1,1.998,1.647,1.529,1.31,1.312,1.096,0.95,1.298,0.697,0.433,0.118,0.146,NA,NA,0.686,0
8726520,"St. Petersburg",1996-02-01,1996,2,1.901,1.555,1.468,1.253,1.24,1.012,0.926,1.24,0.629,0.456,0.087,0.086,NA,NA,0.414,0
8726520,"St. Petersburg",1996-03-01,1996,3,1.895,1.563,1.472,1.258,1.254,1.035,0.943,1.253,0.62,0.437,0.091,0.092,NA,NA,0.533,0
8726520,"St. Petersburg",1996-04-01,1996,4,1.804,1.627,1.552,1.329,1.33,1.108,0.987,1.307,0.64,0.444,0.075,0.121,NA,NA,0.759,0
8726520,"St. Petersburg",1996-05-01,1996,5,1.795,1.666,1.56,1.348,1.345,1.129,0.991,1.329,0.675,0.431,0.106,0.138,NA,NA,0.875,0
8726520,"St. Petersburg",1996-06-01,1996,6,1.878,1.695,1.571,1.352,1.352,1.133,0.988,1.341,0.707,0.438,0.124,0.145,NA,NA,0.847,0
8726520,"St. Petersburg",1996-07-01,1996,7,1.958,1.747,1.623,1.405,1.403,1.184,1.055,1.401,0.692,0.439,0.124,0.129,NA,NA,0.842,0
8726520,"St. Petersburg",1996-08-01,1996,8,1.885,1.761,1.661,1.445,1.442,1.222,1.126,1.444,0.635,0.439,0.1,0.096,6.92,0.54,0.973,0
8726520,"St. Petersburg",1996-09-01,1996,9,1.884,1.769,1.695,1.481,1.478,1.261,1.176,1.472,0.593,0.434,0.074,0.085,NA,NA,1.078,0
8726520,"St. Petersburg",1996-10-01,1996,10,2.807,1.791,1.717,1.506,1.506,1.296,1.177,1.484,0.614,0.421,0.074,0.119,NA,NA,0.993,0
8726520,"St. Petersburg",1996-11-01,1996,11,1.984,1.691,1.619,1.413,1.413,1.208,1.087,1.389,0.604,0.411,0.072,0.121,NA,NA,0.744,0
8726520,"St. Petersburg",1996-12-01,1996,12,1.856,1.63,1.545,1.331,1.343,1.141,0.987,1.308,0.643,0.404,0.085,0.154,NA,NA,0.607,0
8726520,"St. Petersburg",1997-01-01,1997,1,1.931,1.607,1.518,1.299,1.307,1.096,0.974,1.29,0.633,0.422,0.089,0.122,NA,NA,0.779,0
8726520,"St. Petersburg",1997-02-01,1997,2,1.847,1.591,1.521,1.292,1.302,1.084,0.969,1.28,0.622,0.437,0.07,0.115,NA,NA,0.625,0
8726520,"St. Petersburg",1997-03-01,1997,3,1.864,1.654,1.58,1.36,1.356,1.132,1.046,1.35,0.608,0.448,0.074,0.086,NA,NA,0.683,0
8726520,"St. Petersburg",1997-04-01,1997,4,2.088,1.685,1.616,1.396,1.387,1.157,1.056,1.371,0.629,0.459,0.069,0.101,NA,NA,0.741,0
8726520,"St. Petersburg",1997-05-01,1997,5,1.9,1.697,1.607,1.392,1.39,1.173,1.048,1.373,0.649,0.434,0.09,0.125,NA,NA,0.884,0
8726520,"St. Petersburg",1997-06-01,1997,6,1.89,1.769,1.649,1.439,1.438,1.227,1.087,1.428,0.682,0.422,0.12,0.14,NA,NA,0.906,0
8726520,"St. Petersburg",1997-07-01,1997,7,1.969,1.772,1.652,1.446,1.445,1.238,1.087,1.429,0.685,0.414,0.12,0.151,7.1,0.56,0.98,0
8726520,"St. Petersburg",1997-08-01,1997,8,1.916,1.775,1.672,1.46,1.458,1.244,1.124,1.45,0.651,0.428,0.103,0.12,6.99,0.63,1.003,0
8726520,"St. Petersburg",1997-09-01,1997,9,1.966,1.798,1.732,1.518,1.514,1.296,1.201,1.5,0.597,0.436,0.066,0.095,NA,NA,1.094,0
8726520,"St. Petersburg",1997-10-01,1997,10,2.024,1.744,1.691,1.478,1.472,1.254,1.152,1.448,0.592,0.437,0.053,0.102,NA,NA,0.991,0
8726520,"St. Petersburg",1997-11-01,1997,11,2.099,1.698,1.614,1.398,1.403,1.193,1.044,1.371,0.654,0.421,0.084,0.149,NA,NA,0.65,0
8726520,"St. Petersburg",1997-12-01,1997,12,1.937,1.656,1.553,1.338,1.337,1.121,0.98,1.318,0.676,0.432,0.103,0.141,NA,NA,0.658,0
8726520,"St. Petersburg",1998-01-01,1998,1,1.912,1.646,1.555,1.333,1.331,1.108,0.961,1.304,0.685,0.447,0.091,0.147,NA,NA,0.448,0
8726520,"St. Petersburg",1998-02-01,1998,2,2.148,1.727,1.642,1.416,1.411,1.18,1.072,1.399,0.655,0.462,0.085,0.108,NA,NA,0.8,0
8726520,"St. Petersburg",1998-03-01,1998,3,1.95,1.644,1.575,1.348,1.331,1.087,0.993,1.319,0.651,0.488,0.069,0.094,NA,NA,0.657,0
8726520,"St. Petersburg",1998-04-01,1998,4,1.881,1.669,1.599,1.383,1.379,1.158,1.027,1.348,0.642,0.441,0.07,0.131,NA,NA,0.757,0
8726520,"St. Petersburg",1998-05-01,1998,5,1.941,1.739,1.663,1.438,1.442,1.22,1.061,1.4,0.678,0.443,0.076,0.159,NA,NA,0.944,0
8726520,"St. Petersburg",1998-06-01,1998,6,1.831,1.723,1.618,1.4,1.401,1.185,1.025,1.374,0.698,0.433,0.105,0.16,7.08,0.66,0.866,0
8726520,"St. Petersburg",1998-07-01,1998,7,1.85,1.725,1.615,1.398,1.4,1.185,1.052,1.389,0.673,0.43,0.11,0.133,NA,NA,0.908,0
8726520,"St. Petersburg",1998-08-01,1998,8,1.847,1.742,1.65,1.428,1.426,1.202,1.091,1.417,0.651,0.448,0.092,0.111,NA,NA,0.961,0
8726520,"St. Petersburg",1998-09-01,1998,9,2.326,1.871,1.787,1.576,1.563,1.339,1.246,1.558,0.625,0.448,0.084,0.093,NA,NA,0.908,0
8726520,"St. Petersburg",1998-10-01,1998,10,1.934,1.718,1.682,1.444,1.455,1.228,1.096,1.407,0.622,0.454,0.036,0.132,NA,NA,0.62,0
8726520,"St. Petersburg",1998-11-01,1998,11,1.948,1.656,1.593,1.377,1.379,1.165,1.029,1.343,0.627,0.428,0.063,0.136,NA,NA,0.778,0
8726520,"St. Petersburg",1998-12-01,1998,12,1.911,1.655,1.547,1.34,1.339,1.13,0.975,1.315,0.68,0.417,0.108,0.155,NA,NA,0.788,0
8726520,"St. Petersburg",1999-01-01,1999,1,2.342,1.69,1.565,1.345,1.34,1.115,0.981,1.335,0.709,0.45,0.125,0.134,NA,NA,0.694,0
8726520,"St. Petersburg",1999-02-01,1999,2,1.933,1.709,1.64,1.393,1.396,1.152,1.056,1.383,0.653,0.488,0.069,0.096,NA,NA,0.6,0
8726520,"St. Petersburg",1999-03-01,1999,3,1.937,1.664,1.605,1.373,1.369,1.134,1.048,1.356,0.616,0.471,0.059,0.086,NA,NA,0.809,0
8726520,"St. Petersburg",1999-04-01,1999,4,2.029,1.691,1.639,1.41,1.411,1.182,1.075,1.383,0.616,0.457,0.052,0.107,NA,NA,0.809,0
8726520,"St. Petersburg",1999-05-01,1999,5,1.941,1.759,1.658,1.439,1.427,1.197,1.078,1.419,0.681,0.461,0.101,0.119,NA,NA,0.903,0
8726520,"St. Petersburg",1999-06-01,1999,6,1.968,1.74,1.629,1.408,1.407,1.185,1.036,1.388,0.704,0.444,0.111,0.149,NA,NA,0.895,0
8726520,"St. Petersburg",1999-07-01,1999,7,1.931,1.782,1.669,1.448,1.447,1.225,1.074,1.428,0.708,0.444,0.113,0.151,NA,NA,0.967,0
8726520,"St. Petersburg",1999-08-01,1999,8,1.992,1.826,1.719,1.503,1.498,1.277,1.168,1.497,0.658,0.442,0.107,0.109,NA,NA,1.005,0
8726520,"St. Petersburg",1999-09-01,1999,9,2.108,1.887,1.799,1.583,1.577,1.354,1.257,1.572,0.63,0.445,0.088,0.097,NA,NA,1.106,0
8726520,"St. Petersburg",1999-10-01,1999,10,1.888,1.75,1.695,1.476,1.474,1.254,1.132,1.441,0.618,0.441,0.055,0.122,NA,NA,0.889,0
8726520,"St. Petersburg",1999-11-01,1999,11,1.964,1.68,1.61,1.4,1.399,1.187,1.042,1.361,0.638,0.423,0.07,0.145,NA,NA,0.897,0
8726520,"St. Petersburg",1999-12-01,1999,12,1.887,1.633,1.542,1.331,1.329,1.115,0.983,1.308,0.65,0.427,0.091,0.132,NA,NA,0.596,0
8726520,"St. Petersburg",2000-01-01,2000,1,1.906,1.604,1.503,1.279,1.27,1.037,0.926,1.265,0.678,0.466,0.101,0.111,NA,NA,0.584,0
8726520,"St. Petersburg",2000-02-01,2000,2,1.783,1.576,1.486,1.271,1.254,1.023,0.932,1.254,0.644,0.463,0.09,0.091,NA,NA,0.737,0
8726520,"St. Petersburg",2000-03-01,2000,3,1.946,1.675,1.6,1.378,1.367,1.134,1.049,1.362,0.626,0.466,0.075,0.085,NA,NA,0.798,0
8726520,"St. Petersburg",2000-04-01,2000,4,1.99,1.683,1.62,1.398,1.39,1.16,1.068,1.375,0.615,0.46,0.063,0.092,NA,NA,0.825,0
8726520,"St. Petersburg",2000-05-01,2000,5,1.844,1.721,1.629,1.41,1.397,1.166,1.063,1.392,0.658,0.463,0.092,0.103,NA,NA,0.882,0
8726520,"St. Petersburg",2000-06-01,2000,6,1.989,1.775,1.658,1.439,1.438,1.219,1.071,1.423,0.704,0.439,0.117,0.148,NA,NA,0.896,0
8726520,"St. Petersburg",2000-07-01,2000,7,1.991,1.837,1.714,1.493,1.489,1.264,1.11,1.474,0.727,0.45,0.123,0.154,NA,NA,0.887,0
8726520,"St. Petersburg",2000-08-01,2000,8,1.977,1.806,1.702,1.474,1.468,1.234,1.135,1.47,0.671,0.468,0.104,0.099,NA,NA,1.042,0
8726520,"St. Petersburg",2000-09-01,2000,9,2.49,1.814,1.736,1.519,1.506,1.277,1.203,1.508,0.611,0.459,0.078,0.074,NA,NA,1.044,0
8726520,"St. Petersburg",2000-10-01,2000,10,1.902,1.716,1.655,1.453,1.442,1.228,1.119,1.417,0.597,0.427,0.061,0.109,NA,NA,0.838,0
8726520,"St. Petersburg",2000-11-01,2000,11,2.054,1.745,1.684,1.45,1.454,1.224,1.101,1.423,0.644,0.46,0.061,0.123,NA,NA,0.755,0
8726520,"St. Petersburg",2000-12-01,2000,12,1.977,1.613,1.537,1.289,1.288,1.04,0.92,1.266,0.693,0.497,0.076,0.12,NA,NA,0.555,0
8726520,"St. Petersburg",2001-01-01,2001,1,1.79,1.489,1.397,1.187,1.188,0.979,0.851,1.17,0.638,0.418,0.092,0.128,NA,NA,0.484,0
8726520,"St. Petersburg",2001-02-01,2001,2,1.7,1.526,1.444,1.211,1.21,0.976,0.873,1.2,0.653,0.468,0.082,0.103,NA,NA,0.641,0
8726520,"St. Petersburg",2001-03-01,2001,3,1.907,1.632,1.549,1.318,1.315,1.081,0.988,1.31,0.644,0.468,0.083,0.093,NA,NA,0.676,0
8726520,"St. Petersburg",2001-04-01,2001,4,1.813,1.619,1.565,1.312,1.315,1.064,0.949,1.284,0.67,0.501,0.054,0.115,NA,NA,0.628,0
8726520,"St. Petersburg",2001-05-01,2001,5,1.906,1.688,1.612,1.375,1.368,1.124,1.008,1.348,0.68,0.488,0.076,0.116,NA,NA,0.74,0
8726520,"St. Petersburg",2001-06-01,2001,6,1.836,1.677,1.562,1.35,1.344,1.126,0.985,1.331,0.692,0.436,0.115,0.141,NA,NA,0.796,0
8726520,"St. Petersburg",2001-07-01,2001,7,2.381,1.78,1.652,1.442,1.43,1.208,1.074,1.427,0.706,0.444,0.128,0.134,NA,NA,0.895,0
8726520,"St. Petersburg",2001-08-01,2001,8,2.03,1.782,1.69,1.458,1.456,1.221,1.102,1.442,0.68,0.469,0.092,0.119,NA,NA,0.961,0
8726520,"St. Petersburg",2001-09-01,2001,9,1.982,1.787,1.719,1.491,1.482,1.245,1.156,1.472,0.631,0.474,0.068,0.089,NA,NA,0.952,0
8726520,"St. Petersburg",2001-10-01,2001,10,2.042,1.725,1.671,1.443,1.442,1.214,1.112,1.419,0.613,0.457,0.054,0.102,NA,NA,0.875,0
8726520,"St. Petersburg",2001-11-01,2001,11,1.897,1.733,1.676,1.444,1.44,1.205,1.071,1.402,0.662,0.471,0.057,0.134,NA,NA,0.783,0
8726520,"St. Petersburg",2001-12-01,2001,12,1.978,1.71,1.616,1.386,1.38,1.144,0.993,1.351,0.717,0.472,0.094,0.151,NA,NA,0.78,0
8726520,"St. Petersburg",2002-01-01,2002,1,1.855,1.6,1.511,1.266,1.254,0.998,0.881,1.24,0.719,0.513,0.089,0.117,NA,NA,0.633,0
8726520,"St. Petersburg",2002-02-01,2002,2,1.893,1.583,1.489,1.27,1.246,1.002,0.922,1.252,0.661,0.487,0.094,0.08,NA,NA,0.677,0
8726520,"St. Petersburg",2002-03-01,2002,3,1.911,1.592,1.54,1.287,1.292,1.045,0.95,1.271,0.642,0.495,0.052,0.095,NA,NA,0.53,0
8726520,"St. Petersburg",2002-04-01,2002,4,1.833,1.674,1.623,1.378,1.379,1.136,1.013,1.343,0.661,0.487,0.051,0.123,NA,NA,0.812,0
8726520,"St. Petersburg",2002-05-01,2002,5,1.92,1.747,1.641,1.4,1.387,1.133,1.009,1.378,0.738,0.508,0.106,0.124,NA,NA,0.772,0
